scenario,metric,comparison_pair,condition_a,condition_b,test_type,statistic,p_value,p_value_adj_fdr,effect_size_cohen_d,ci_lower_95,ci_upper_95,n_pairs,caution_flag
grid_3_light,avg_trip_duration,signal_only_vs_baseline,signal_only,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,0.9520058472621203,19.630442165882307,83.61982448993835,10,none
grid_3_light,avg_trip_duration,vsl_only_vs_baseline,vsl_only,baseline,paired_ttest,2.802503243123136,0.020628106596609116,0.05250790770045957,0.8862293398277725,15.253185658665249,80.5663856147356,10,none
grid_3_light,avg_trip_duration,vsl_only_vs_baseline,vsl_only,baseline,wilcoxon_signed_rank,0.0,0.043114446783075355,0.08325548344318,0.8862293398277725,15.253185658665249,80.5663856147356,10,none
grid_3_light,avg_trip_duration,routing_only_vs_baseline,routing_only,baseline,paired_ttest,-0.5514307562996722,0.5947620495174095,0.8098887482790257,-0.17437771617762074,-0.6509460445749319,0.3328157934789459,10,none
grid_3_light,avg_trip_duration,routing_only_vs_baseline,routing_only,baseline,wilcoxon_signed_rank,6.0,0.6858304344516057,0.9171702526397594,-0.17437771617762074,-0.6509460445749319,0.3328157934789459,10,none
grid_3_light,avg_trip_duration,signal_and_routing_vs_baseline,signal_and_routing,baseline,paired_ttest,17.728326919468834,2.622346979424935e-08,2.8128800181334788e-06,5.606189216959799,101.46956959133651,126.07100026424891,10,none
grid_3_light,avg_trip_duration,signal_and_routing_vs_baseline,signal_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,5.606189216959799,101.46956959133651,126.07100026424891,10,none
grid_3_light,avg_trip_duration,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,paired_ttest,26.29950156711103,4.695225614496416e-09,2.1034610752943946e-06,8.766500522370343,150.3868776969106,173.2781887159659,9,use_with_caution_small_n
grid_3_light,avg_trip_duration,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,wilcoxon_signed_rank,0.0,0.00390625,0.015217391304347827,8.766500522370343,150.3868776969106,173.2781887159659,9,use_with_caution_small_n
grid_3_light,avg_trip_duration,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,paired_ttest,9.444697160145754,5.744931198814896e-06,9.191889918103834e-05,2.986675483658465,82.43481970113915,123.6268837824459,10,none
grid_3_light,avg_trip_duration,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,2.986675483658465,82.43481970113915,123.6268837824459,10,none
grid_3_light,avg_trip_duration,combined_vs_baseline,combined,baseline,paired_ttest,3.0000693396642166,0.014954682369437798,0.04785498358220096,0.9487052251776255,29.920364727417827,126.1401463418076,10,none
grid_3_light,avg_trip_duration,combined_vs_baseline,combined,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,0.9487052251776255,29.920364727417827,126.1401463418076,10,none
grid_3_light,avg_trip_duration,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,paired_ttest,2.8510803193840513,0.019055578440326612,0.05173878267434135,0.9015907601333911,22.4952243131685,103.9256320865353,10,none
grid_3_light,avg_trip_duration,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,wilcoxon_signed_rank,12.0,0.130859375,0.2246168582375479,0.9015907601333911,22.4952243131685,103.9256320865353,10,none
grid_3_light,avg_trip_duration,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,paired_ttest,17.878434294985798,2.435354185888598e-08,2.8128800181334788e-06,5.65365733698218,101.74108844484928,126.33422133635914,10,none
grid_3_light,avg_trip_duration,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,5.65365733698218,101.74108844484928,126.33422133635914,10,none
grid_3_light,avg_trip_duration,signal_and_routing_vs_combined,signal_and_routing,combined,paired_ttest,1.2195830245728085,0.2536184732018505,0.38241389056921715,0.3856660153327176,-18.629973678280116,93.52083122854492,10,none
grid_3_light,avg_trip_duration,signal_and_routing_vs_combined,signal_and_routing,combined,wilcoxon_signed_rank,15.0,0.232421875,0.35416666666666663,0.3856660153327176,-18.629973678280116,93.52083122854492,10,none
grid_3_light,avg_trip_duration,signal_only_vs_vsl_only,signal_only,vsl_only,paired_ttest,0.7761764448721834,0.45755634332330253,0.659116533147394,0.24544854319682194,-5.653478587943356,13.284399753792673,10,none
grid_3_light,avg_trip_duration,signal_only_vs_vsl_only,signal_only,vsl_only,wilcoxon_signed_rank,15.0,0.232421875,0.35416666666666663,0.24544854319682194,-5.653478587943356,13.284399753792673,10,none
grid_3_light,avg_trip_duration,signal_only_vs_routing_only,signal_only,routing_only,paired_ttest,3.0114670802730696,0.014680902854567126,0.04773397350014317,0.9523095072280023,19.671265654386342,83.9332284905405,10,none
grid_3_light,avg_trip_duration,signal_only_vs_routing_only,signal_only,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,0.9523095072280023,19.671265654386342,83.9332284905405,10,none
grid_3_light,avg_trip_duration,vsl_only_vs_routing_only,vsl_only,routing_only,paired_ttest,2.8147817730746967,0.020218548733889393,0.05230008878812714,0.8901121519243254,15.545671407132321,80.69481308665729,10,none
grid_3_light,avg_trip_duration,vsl_only_vs_routing_only,vsl_only,routing_only,wilcoxon_signed_rank,0.0,0.043114446783075355,0.08325548344318,0.8901121519243254,15.545671407132321,80.69481308665729,10,none
grid_3_light,avg_trip_duration,combined_vs_signal_only,combined,signal_only,paired_ttest,2.897294465278154,0.017673061082228103,0.049681728498738725,0.9162049562478595,8.802518840495441,42.59239177328103,10,none
grid_3_light,avg_trip_duration,combined_vs_signal_only,combined,signal_only,wilcoxon_signed_rank,0.0,0.043114446783075355,0.08325548344318,0.9162049562478595,8.802518840495441,42.59239177328103,10,none
grid_3_light,avg_trip_duration,combined_vs_vsl_only,combined,vsl_only,paired_ttest,2.704945652161662,0.024196929596965937,0.05859580788886887,0.8553789207800411,9.810455771172817,49.20543189909312,10,none
grid_3_light,avg_trip_duration,combined_vs_vsl_only,combined,vsl_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,0.8553789207800411,9.810455771172817,49.20543189909312,10,none
grid_3_light,avg_trip_duration,combined_vs_routing_only,combined,routing_only,paired_ttest,3.0007564903728956,0.014938028929316767,0.04785498358220096,0.9489225213111478,30.02195477213233,125.94377675477104,10,none
grid_3_light,avg_trip_duration,combined_vs_routing_only,combined,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,0.9489225213111478,30.02195477213233,125.94377675477104,10,none
grid_3_light,avg_acceleration,signal_only_vs_baseline,signal_only,baseline,paired_ttest,-11.227600729761724,1.3542761157549452e-06,3.0996948768592044e-05,-3.5504790965015696,-0.5793948076921787,-0.41844234830751564,10,none
grid_3_light,avg_acceleration,signal_only_vs_baseline,signal_only,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,-3.5504790965015696,-0.5793948076921787,-0.41844234830751564,10,none
grid_3_light,avg_acceleration,vsl_only_vs_baseline,vsl_only,baseline,paired_ttest,-2.916180847526274,0.01713798961768678,0.04921679069694665,-0.9221773547143226,-0.4938900889149364,-0.10767575257175592,10,none
grid_3_light,avg_acceleration,vsl_only_vs_baseline,vsl_only,baseline,wilcoxon_signed_rank,0.0,0.043114446783075355,0.08325548344318,-0.9221773547143226,-0.4938900889149364,-0.10767575257175592,10,none
grid_3_light,avg_acceleration,routing_only_vs_baseline,routing_only,baseline,paired_ttest,0.18657061390788185,0.8561350549854188,1.0,0.058998808440479465,-0.07431631152388651,0.0755382260182226,10,none
grid_3_light,avg_acceleration,routing_only_vs_baseline,routing_only,baseline,wilcoxon_signed_rank,6.0,0.6858304344516057,0.9171702526397594,0.058998808440479465,-0.07431631152388651,0.0755382260182226,10,none
grid_3_light,avg_acceleration,signal_and_routing_vs_baseline,signal_and_routing,baseline,paired_ttest,-7.9429845264075984,2.3435450761054596e-05,0.0002999737697414989,-2.511792252292186,-0.594092220825891,-0.3585911967039585,10,none
grid_3_light,avg_acceleration,signal_and_routing_vs_baseline,signal_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,-2.511792252292186,-0.594092220825891,-0.3585911967039585,10,none
grid_3_light,avg_acceleration,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,paired_ttest,-5.666581953896886,0.0004722639374555836,0.004808505545002306,-1.8888606512989616,-0.555297598124583,-0.28537281466298753,9,use_with_caution_small_n
grid_3_light,avg_acceleration,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,wilcoxon_signed_rank,0.0,0.00390625,0.015217391304347827,-1.8888606512989616,-0.555297598124583,-0.28537281466298753,9,use_with_caution_small_n
grid_3_light,avg_acceleration,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,paired_ttest,-6.397405408604406,0.00012565541621876837,0.0013403244396668625,-2.0230372206670078,-0.5609878160343047,-0.2952633985492523,10,none
grid_3_light,avg_acceleration,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,-2.0230372206670078,-0.5609878160343047,-0.2952633985492523,10,none
grid_3_light,avg_acceleration,combined_vs_baseline,combined,baseline,paired_ttest,-10.123147230104246,3.231353087347932e-06,6.031859096382807e-05,-3.2012202336354068,-0.615606405208836,-0.4272076857467035,10,none
grid_3_light,avg_acceleration,combined_vs_baseline,combined,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,-3.2012202336354068,-0.615606405208836,-0.4272076857467035,10,none
grid_3_light,avg_acceleration,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,paired_ttest,0.154675106180091,0.8804906095033374,1.0,0.04891256328574738,-0.07909223536661032,0.10559264798599514,10,none
grid_3_light,avg_acceleration,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,wilcoxon_signed_rank,26.0,0.921875,1.0,0.04891256328574738,-0.07909223536661032,0.10559264798599514,10,none
grid_3_light,avg_acceleration,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,paired_ttest,-7.112863902040454,5.587868837589088e-05,0.0006587803261157661,-2.2492850617240614,-0.6241194226493088,-0.3641069008446378,10,none
grid_3_light,avg_acceleration,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,-2.2492850617240614,-0.6241194226493088,-0.3641069008446378,10,none
grid_3_light,avg_acceleration,signal_and_routing_vs_combined,signal_and_routing,combined,paired_ttest,0.6336088045427343,0.5421011149429636,0.7589415609201491,0.20036469678914814,-0.053307597269867245,0.12338059289243272,10,none
grid_3_light,avg_acceleration,signal_and_routing_vs_combined,signal_and_routing,combined,wilcoxon_signed_rank,24.0,0.76953125,1.0,0.20036469678914814,-0.053307597269867245,0.12338059289243272,10,none
grid_3_light,avg_acceleration,signal_only_vs_vsl_only,signal_only,vsl_only,paired_ttest,-2.0268164990136333,0.07331050507600259,0.13405349499611902,-0.64093565360915,-0.38372730893187235,-0.027000625819189578,10,none
grid_3_light,avg_acceleration,signal_only_vs_vsl_only,signal_only,vsl_only,wilcoxon_signed_rank,12.0,0.130859375,0.2246168582375479,-0.64093565360915,-0.38372730893187235,-0.027000625819189578,10,none
grid_3_light,avg_acceleration,signal_only_vs_routing_only,signal_only,routing_only,paired_ttest,-9.097314037567038,7.818311613989163e-06,0.00011298721300216598,-2.8768232948534442,-0.6075183524952291,-0.40980107462060705,10,none
grid_3_light,avg_acceleration,signal_only_vs_routing_only,signal_only,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,-2.8768232948534442,-0.6075183524952291,-0.40980107462060705,10,none
grid_3_light,avg_acceleration,vsl_only_vs_routing_only,vsl_only,routing_only,paired_ttest,-2.891611996604129,0.017837373577540356,0.049681728498738725,-0.914408001873612,-0.5166945122793403,-0.11258638797250908,10,none
grid_3_light,avg_acceleration,vsl_only_vs_routing_only,vsl_only,routing_only,wilcoxon_signed_rank,0.0,0.043114446783075355,0.08325548344318,-0.914408001873612,-0.5166945122793403,-0.11258638797250908,10,none
grid_3_light,avg_acceleration,combined_vs_signal_only,combined,signal_only,paired_ttest,-1.3729981174298247,0.20298899685378136,0.3247823949660502,-0.43418012742015755,-0.056493988409283026,0.007234563833722349,10,none
grid_3_light,avg_acceleration,combined_vs_signal_only,combined,signal_only,wilcoxon_signed_rank,3.0,0.22491588401596185,0.35416666666666663,-0.43418012742015755,-0.056493988409283026,0.007234563833722349,10,none
grid_3_light,avg_acceleration,combined_vs_vsl_only,combined,vsl_only,paired_ttest,-2.4977512611022217,0.033986998723114996,0.07651344436158551,-0.7898583013640952,-0.3953982840210971,-0.06287188218855894,10,none
grid_3_light,avg_acceleration,combined_vs_vsl_only,combined,vsl_only,wilcoxon_signed_rank,10.0,0.083984375,0.14930555555555555,-0.7898583013640952,-0.3953982840210971,-0.06287188218855894,10,none
grid_3_light,avg_acceleration,combined_vs_routing_only,combined,routing_only,paired_ttest,-9.305161279429898,6.4944450029400325e-06,9.954348583665653e-05,-2.942550363820498,-0.6360896259144391,-0.42788545113262144,10,none
grid_3_light,avg_acceleration,combined_vs_routing_only,combined,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,-2.942550363820498,-0.6360896259144391,-0.42788545113262144,10,none
grid_3_light,total_stops,signal_only_vs_baseline,signal_only,baseline,paired_ttest,3.5881892399621553,0.00585532524866572,0.021169354838709676,1.134685067398888,20.992500000000007,65.5025,10,none
grid_3_light,total_stops,signal_only_vs_baseline,signal_only,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,1.134685067398888,20.992500000000007,65.5025,10,none
grid_3_light,total_stops,vsl_only_vs_baseline,vsl_only,baseline,paired_ttest,2.4767353177119773,0.03517936997675862,0.07880178874793932,0.7832124765350621,2.9,17.1025,10,none
grid_3_light,total_stops,vsl_only_vs_baseline,vsl_only,baseline,wilcoxon_signed_rank,0.0,0.043114446783075355,0.08325548344318,0.7832124765350621,2.9,17.1025,10,none
grid_3_light,total_stops,routing_only_vs_baseline,routing_only,baseline,paired_ttest,-0.26413527189768715,0.7976245209721027,1.0,-0.08352690695845567,-0.9,0.6,10,none
grid_3_light,total_stops,routing_only_vs_baseline,routing_only,baseline,wilcoxon_signed_rank,7.5,1.0,1.0,-0.08352690695845567,-0.9,0.6,10,none
grid_3_light,total_stops,signal_and_routing_vs_baseline,signal_and_routing,baseline,paired_ttest,11.78604392062854,8.973770895173153e-07,2.5292828578735826e-05,3.7270743391966974,77.095,106.2025,10,none
grid_3_light,total_stops,signal_and_routing_vs_baseline,signal_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,3.7270743391966974,77.095,106.2025,10,none
grid_3_light,total_stops,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,paired_ttest,12.707640575380795,1.3837923557407162e-06,3.0996948768592044e-05,4.235880191793599,83.66388888888889,111.89444444444443,9,use_with_caution_small_n
grid_3_light,total_stops,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,wilcoxon_signed_rank,0.0,0.00390625,0.015217391304347827,4.235880191793599,83.66388888888889,111.89444444444443,9,use_with_caution_small_n
grid_3_light,total_stops,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,paired_ttest,6.133334018894016,0.00017215182421536092,0.0017935817964763185,1.9395305150299291,12.5,24.202499999999997,10,none
grid_3_light,total_stops,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,1.9395305150299291,12.5,24.202499999999997,10,none
grid_3_light,total_stops,combined_vs_baseline,combined,baseline,paired_ttest,3.0477143424139985,0.01384400190789168,0.04628442428907069,0.963771897959055,20.6975,78.7025,10,none
grid_3_light,total_stops,combined_vs_baseline,combined,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,0.963771897959055,20.6975,78.7025,10,none
grid_3_light,total_stops,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,paired_ttest,2.7254679121829364,0.023397455852115286,0.0572790176051784,0.8618686292201854,16.3,82.80499999999999,10,none
grid_3_light,total_stops,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,wilcoxon_signed_rank,10.0,0.083984375,0.14930555555555555,0.8618686292201854,16.3,82.80499999999999,10,none
grid_3_light,total_stops,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,paired_ttest,12.038258714735715,7.493873989183847e-07,2.5292828578735826e-05,3.8068316600936063,77.095,106.0025,10,none
grid_3_light,total_stops,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,3.8068316600936063,77.095,106.0025,10,none
grid_3_light,total_stops,signal_and_routing_vs_combined,signal_and_routing,combined,paired_ttest,1.9919840314409074,0.07754830223296787,0.1412261764242667,0.6299206602037729,4.597500000000002,83.0,10,none
grid_3_light,total_stops,signal_and_routing_vs_combined,signal_and_routing,combined,wilcoxon_signed_rank,10.0,0.083984375,0.14930555555555555,0.6299206602037729,4.597500000000002,83.0,10,none
grid_3_light,total_stops,signal_only_vs_vsl_only,signal_only,vsl_only,paired_ttest,3.8186437371582094,0.0040984290226101115,0.015828415535597672,1.2075611782157298,17.3,49.5,10,none
grid_3_light,total_stops,signal_only_vs_vsl_only,signal_only,vsl_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,1.2075611782157298,17.3,49.5,10,none
grid_3_light,total_stops,signal_only_vs_routing_only,signal_only,routing_only,paired_ttest,3.598637874603276,0.005760547427135414,0.02115348563407103,1.1379892157893756,21.097500000000004,65.7,10,none
grid_3_light,total_stops,signal_only_vs_routing_only,signal_only,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,1.1379892157893756,21.097500000000004,65.7,10,none
grid_3_light,total_stops,vsl_only_vs_routing_only,vsl_only,routing_only,paired_ttest,2.532458066984397,0.032105623957041814,0.07264302794320572,0.8008335570537954,3.0,16.707499999999992,10,none
grid_3_light,total_stops,vsl_only_vs_routing_only,vsl_only,routing_only,wilcoxon_signed_rank,0.0,0.043114446783075355,0.08325548344318,0.8008335570537954,3.0,16.707499999999992,10,none
grid_3_light,total_stops,combined_vs_signal_only,combined,signal_only,paired_ttest,0.6754747963427675,0.5163519184858811,0.7251588071525854,0.213603885848152,-10.419999999999982,21.40999999999999,10,none
grid_3_light,total_stops,combined_vs_signal_only,combined,signal_only,wilcoxon_signed_rank,5.0,0.5001842570707944,0.7091219847079616,0.213603885848152,-10.419999999999982,21.40999999999999,10,none
grid_3_light,total_stops,combined_vs_vsl_only,combined,vsl_only,paired_ttest,2.97551809575509,0.01556238311032053,0.0484895570170984,0.9409414401633078,16.660000000000036,63.902499999999996,10,none
grid_3_light,total_stops,combined_vs_vsl_only,combined,vsl_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,0.9409414401633078,16.660000000000036,63.902499999999996,10,none
grid_3_light,total_stops,combined_vs_routing_only,combined,routing_only,paired_ttest,3.023502980536573,0.01439738483305924,0.047426679450077495,0.9561155930803317,20.497500000000002,79.10749999999999,10,none
grid_3_light,total_stops,combined_vs_routing_only,combined,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,0.9561155930803317,20.497500000000002,79.10749999999999,10,none
grid_3_light,predicted_congestion,signal_only_vs_baseline,signal_only,baseline,paired_ttest,3.6212069226748205,0.0055612838858437146,0.02059053868477673,1.1451261754421669,0.021439434437325072,0.06531161735663722,10,none
grid_3_light,predicted_congestion,signal_only_vs_baseline,signal_only,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,1.1451261754421669,0.021439434437325072,0.06531161735663722,10,none
grid_3_light,predicted_congestion,vsl_only_vs_baseline,vsl_only,baseline,paired_ttest,2.878439427334942,0.018224301562689355,0.049783457927346536,0.910242469720915,0.026553618607473788,0.12366443961699496,10,none
grid_3_light,predicted_congestion,vsl_only_vs_baseline,vsl_only,baseline,wilcoxon_signed_rank,0.0,0.043114446783075355,0.08325548344318,0.910242469720915,0.026553618607473788,0.12366443961699496,10,none
grid_3_light,predicted_congestion,routing_only_vs_baseline,routing_only,baseline,paired_ttest,-0.9491556162836381,0.36733051353244506,0.5413291778372874,-0.30014936013970994,-0.011695479546805046,0.00485085127819494,10,none
grid_3_light,predicted_congestion,routing_only_vs_baseline,routing_only,baseline,wilcoxon_signed_rank,5.0,0.5001842570707944,0.7091219847079616,-0.30014936013970994,-0.011695479546805046,0.00485085127819494,10,none
grid_3_light,predicted_congestion,signal_and_routing_vs_baseline,signal_and_routing,baseline,paired_ttest,7.1490475932641475,5.3719340513885845e-05,0.0006504395824384016,2.260727349565973,0.08436313125131435,0.14504173406892454,10,none
grid_3_light,predicted_congestion,signal_and_routing_vs_baseline,signal_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,2.260727349565973,0.08436313125131435,0.14504173406892454,10,none
grid_3_light,predicted_congestion,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,paired_ttest,9.72373301492711,1.0458790644757187e-05,0.00014198600632882484,3.241244338309037,0.17780360685251717,0.2609969042038712,9,use_with_caution_small_n
grid_3_light,predicted_congestion,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,wilcoxon_signed_rank,0.0,0.00390625,0.015217391304347827,3.241244338309037,0.17780360685251717,0.2609969042038712,9,use_with_caution_small_n
grid_3_light,predicted_congestion,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,paired_ttest,9.980530750034777,3.6367456101878426e-06,6.517048133456615e-05,3.156120942745854,0.16370817077038124,0.24023083340821977,10,none
grid_3_light,predicted_congestion,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,3.156120942745854,0.16370817077038124,0.24023083340821977,10,none
grid_3_light,predicted_congestion,combined_vs_baseline,combined,baseline,paired_ttest,3.416532236874826,0.007669901834265127,0.02748892817400622,1.0804023567914365,0.043871128895005634,0.14557197503917976,10,none
grid_3_light,predicted_congestion,combined_vs_baseline,combined,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,1.0804023567914365,0.043871128895005634,0.14557197503917976,10,none
grid_3_light,predicted_congestion,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,paired_ttest,2.8850138117792326,0.018030126100748965,0.049681728498738725,0.912321472626669,0.02348275403125285,0.11894677583555668,10,none
grid_3_light,predicted_congestion,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,wilcoxon_signed_rank,8.0,0.048828125,0.09229957805907173,0.912321472626669,0.02348275403125285,0.11894677583555668,10,none
grid_3_light,predicted_congestion,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,paired_ttest,8.038057781594015,2.1310815153111255e-05,0.00028080132907628945,2.5418570553877355,0.09054675109754781,0.14610803194733618,10,none
grid_3_light,predicted_congestion,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,2.5418570553877355,0.09054675109754781,0.14610803194733618,10,none
grid_3_light,predicted_congestion,signal_and_routing_vs_combined,signal_and_routing,combined,paired_ttest,0.45829107307810946,0.6576083207484156,0.8927531142281521,0.14492436222494995,-0.05864660759544797,0.09692928316896894,10,none
grid_3_light,predicted_congestion,signal_and_routing_vs_combined,signal_and_routing,combined,wilcoxon_signed_rank,19.0,0.431640625,0.6258090614886732,0.14492436222494995,-0.05864660759544797,0.09692928316896894,10,none
grid_3_light,predicted_congestion,signal_only_vs_vsl_only,signal_only,vsl_only,paired_ttest,-1.8244504047180898,0.10138485109528726,0.1779331582060764,-0.5769418756925174,-0.06581877027609516,-0.000168514141764682,10,none
grid_3_light,predicted_congestion,signal_only_vs_vsl_only,signal_only,vsl_only,wilcoxon_signed_rank,15.0,0.232421875,0.35416666666666663,-0.5769418756925174,-0.06581877027609516,-0.000168514141764682,10,none
grid_3_light,predicted_congestion,signal_only_vs_routing_only,signal_only,routing_only,paired_ttest,3.135344994022676,0.012017780908833941,0.041415121901212354,0.991483143151867,0.01958603582382884,0.07416982690558643,10,none
grid_3_light,predicted_congestion,signal_only_vs_routing_only,signal_only,routing_only,wilcoxon_signed_rank,1.0,0.00390625,0.015217391304347827,0.991483143151867,0.01958603582382884,0.07416982690558643,10,none
grid_3_light,predicted_congestion,vsl_only_vs_routing_only,vsl_only,routing_only,paired_ttest,2.8906380110500858,0.01786569349291927,0.049681728498738725,0.9141000005977242,0.027283251229277085,0.1306903958042734,10,none
grid_3_light,predicted_congestion,vsl_only_vs_routing_only,vsl_only,routing_only,wilcoxon_signed_rank,0.0,0.043114446783075355,0.08325548344318,0.9141000005977242,0.027283251229277085,0.1306903958042734,10,none
grid_3_light,predicted_congestion,combined_vs_signal_only,combined,signal_only,paired_ttest,2.731974963565717,0.023149594573905988,0.056983617412691666,0.8639263395423188,0.017175420871182463,0.08744824378069013,10,none
grid_3_light,predicted_congestion,combined_vs_signal_only,combined,signal_only,wilcoxon_signed_rank,0.0,0.043114446783075355,0.08325548344318,0.8639263395423188,0.017175420871182463,0.08744824378069013,10,none
grid_3_light,predicted_congestion,combined_vs_vsl_only,combined,vsl_only,paired_ttest,1.9034840601142282,0.08938864844525114,0.15828503756313245,0.6019345119785828,0.0022958019943246453,0.04367175107805145,10,none
grid_3_light,predicted_congestion,combined_vs_vsl_only,combined,vsl_only,wilcoxon_signed_rank,9.0,0.064453125,0.11882716049382716,0.6019345119785828,0.0022958019943246453,0.04367175107805145,10,none
grid_3_light,predicted_congestion,combined_vs_routing_only,combined,routing_only,paired_ttest,3.2879309525773492,0.009409368600572517,0.0331921034098936,1.039735059951149,0.04215207557740532,0.15580817252506146,10,none
grid_3_light,predicted_congestion,combined_vs_routing_only,combined,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.008413461538461538,1.039735059951149,0.04215207557740532,0.15580817252506146,10,none
grid_3_light,vsl_activations,signal_only_vs_baseline,signal_only,baseline,paired_ttest,0.0,1.0,1.0,0.0,,,10,none
grid_3_light,vsl_activations,signal_only_vs_baseline,signal_only,baseline,wilcoxon_signed_rank,0.0,1.0,1.0,0.0,,,10,none
grid_3_light,vsl_activations,vsl_only_vs_baseline,vsl_only,baseline,paired_ttest,0.0,1.0,1.0,0.0,,,10,none
grid_3_light,vsl_activations,vsl_only_vs_baseline,vsl_only,baseline,wilcoxon_signed_rank,0.0,1.0,1.0,0.0,,,10,none
grid_3_light,vsl_activations,routing_only_vs_baseline,routing_only,baseline,paired_ttest,0.0,1.0,1.0,0.0,,,10,none
grid_3_light,vsl_activations,routing_only_vs_baseline,routing_only,baseline,wilcoxon_signed_rank,0.0,1.0,1.0,0.0,,,10,none
grid_3_light,vsl_activations,signal_and_routing_vs_baseline,signal_and_routing,baseline,paired_ttest,0.0,1.0,1.0,0.0,,,10,none
grid_3_light,vsl_activations,signal_and_routing_vs_baseline,signal_and_routing,baseline,wilcoxon_signed_rank,0.0,1.0,1.0,0.0,,,10,none
grid_3_light,vsl_activations,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,paired_ttest,0.0,1.0,1.0,0.0,,,9,use_with_caution_small_n
grid_3_light,vsl_activations,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,wilcoxon_signed_rank,0.0,1.0,1.0,0.0,,,9,use_with_caution_small_n
grid_3_light,vsl_activations,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,paired_ttest,0.0,1.0,1.0,0.0,,,10,none
grid_3_light,vsl_activations,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,wilcoxon_signed_rank,0.0,1.0,1.0,0.0,,,10,none
grid_3_light,vsl_activations,combined_vs_baseline,combined,baseline,paired_ttest,0.0,1.0,1.0,0.0,,,10,none
